단지코드,단지명,시도,시군구,읍면동,법정동코드
A15086202,양평신동아아파트,서울특별시,영등포구,양평동1가,1156012500
A15086601,양평경남2차아너스빌,서울특별시,영등포구,양평동4가,1156012800
A15086603,양평성원,서울특별시,영등포구,양평동4가,1156012800
A15086702,삼호한숲,서울특별시,영등포구,양평동4가,1156012800
A15088614,롯데캐슬엠파이어,서울특별시,영등포구,여의도동,1156011000
A15088717,여의도미성,서울특별시,영등포구,여의도동,1156011000
A15088802,여의도화랑,서울특별시,영등포구,여의도동,1156011000
A15088918,여의도한양,서울특별시,영등포구,여의도동,1156011000
A15089307,여의대우트럼프월드2차,서울특별시,영등포구,여의도동,1156011000
A15089411,여의도삼익,서울특별시,영등포구,여의도동,1156011000
A15089421,여의도시범아파트,서울특별시,영등포구,여의도동,1156011000
A15089513,여의도진주,서울특별시,영등포구,여의도동,1156011000
A15095002,신대림신동아파밀리에,서울특별시,영등포구,대림동,1156013300
A15096001,신길자이,서울특별시,영등포구,신길동,1156013200
A15101101,신림동부,서울특별시,관악구,신림동,1162010200
A15101501,보라매갑을,서울특별시,관악구,신림동,1162010200
A15101503,신림2차푸르지오,서울특별시,관악구,신림동,1162010200
A15101504,관악산휴먼시아,서울특별시,관악구,신림동,1162010200
A15101505,신림벽산블루밍,서울특별시,관악구,신림동,1162010200
A15101506,삼성산주공3단지,서울특별시,관악구,신림동,1162010200
A15101507,신림주공1단지,서울특별시,관악구,신림동,1162010200
A15101508,신림현대,서울특별시,관악구,신림동,1162010200
A15101702,관악산휴먼시아3단지,서울특별시,관악구,신림동,1162010200
A15101901,신림금호타운1차,서울특별시,관악구,신림동,1162010200
A15102202,신림동부센트레빌,서울특별시,관악구,신림동,1162010200
A15105002,봉천인헌아파트,서울특별시,관악구,봉천동,1162010100
A15105004,보라매삼성,서울특별시,관악구,봉천동,1162010100
A15105005,서울대입구삼성아파트,서울특별시,관악구,봉천동,1162010100
A15105006,낙성대현대홈타운,서울특별시,관악구,봉천동,1162010100
A15105302,관악푸르지오아파트,서울특별시,관악구,봉천동,1162010100
A15105503,관악드림타운제2,서울특별시,관악구,봉천동,1162010100
A15105602,봉천우성제2,서울특별시,관악구,봉천동,1162010100
A15106001,봉천신봉,서울특별시,관악구,봉천동,1162010100
A15106101,봉천은천1단지,서울특별시,관악구,봉천동,1162010100
A15106103,봉천은천2단지,서울특별시,관악구,봉천동,1162010100
A15108001,남현동한일유앤아이,서울특별시,관악구,남현동,1162010300
A15108003,남현우림루미아트,서울특별시,관악구,남현동,1162010300
A15176202,성현동아,서울특별시,관악구,봉천동,1162010100
A15176701,관악국제산장,서울특별시,관악구,신림동,1162010200
A15177101,라이프아파트,서울특별시,관악구,신림동,1162010200
A15178203,봉천두산3단지,서울특별시,관악구,봉천동,1162010100
A15179403,신림주공2단지,서울특별시,관악구,신림동,1162010200
A15179701,임광관악파크,서울특별시,관악구,신림동,1162010200
A15180701,봉천벽산타운2차,서울특별시,관악구,봉천동,1162010100
A15180705,관악드림타운,서울특별시,관악구,봉천동,1162010100
A15183001,해태보라매타워,서울특별시,동작구,신대방동,1159010900
A15004201,당산동대우,서울특별시,영등포구,당산동2가,1156011200
A15004202,당산2가현대,서울특별시,영등포구,당산동2가,1156011200
A15004403,당산금호어울림,서울특별시,영등포구,당산동4가,1156011400
A15004405,당산2차삼성,서울특별시,영등포구,당산동4가,1156011400
A15004406,당산현대3차,서울특별시,영등포구,당산동4가,1156011400
A15004503,당산2차효성타운,서울특별시,영등포구,당산동5가,1156011500
A15004505,당산유원제일2차,서울특별시,영등포구,당산동5가,1156011500
A15004507,당산삼성래미안,서울특별시,영등포구,당산동5가,1156011500
A15005001,신길우성4차아파트 ,서울특별시,영등포구,신길동,1156013200
A15005002,레전드힐스,서울특별시,영등포구,신길동,1156013200
A15005102,신기목련,서울특별시,영등포구,신길동,1156013200
A15005302,신길건영,서울특별시,영등포구,신길동,1156013200
A15005303,신길1차우성아파트,서울특별시,영등포구,신길동,1156013200
A15005401,신길삼성제2,서울특별시,영등포구,신길동,1156013200
A15005402,신길삼성래미안,서울특별시,영등포구,신길동,1156013200
A15005501,포레나 신길,서울특별시,영등포구,신길동,1156013200
A15005602,신길우창,서울특별시,영등포구,신길동,1156013200
A15005603,신길삼성,서울특별시,영등포구,신길동,1156013200
A15007101,대림갑을명가,서울특별시,영등포구,대림동,1156013300
A15009402,문래삼환,서울특별시,영등포구,문래동4가,1156012200
A15009501,문래진주,서울특별시,영등포구,문래동5가,1156012300
A15009502,문래현대3차,서울특별시,영등포구,문래동5가,1156012300
A15009503,문래대림,서울특별시,영등포구,문래동5가,1156012300
A15009504,문래현대5차아파트,서울특별시,영등포구,문래동5가,1156012300
A15009601,문래미원아파트,서울특별시,영등포구,문래동6가,1156012400
A15009603,문래대원,서울특별시,영등포구,문래동6가,1156012400
A15009605,문래현대6차아파트,서울특별시,영등포구,문래동6가,1156012400
A15009606,문래베어스타운,서울특별시,영등포구,문래동6가,1156012400
A15009607,문래현대2차,서울특별시,영등포구,문래동6가,1156012400
A15010201,양평상록수,서울특별시,영등포구,양평동2가,1156012600
A15010202,양평삼성래미안,서울특별시,영등포구,양평동2가,1156012600
A15010301,양평우림루미아트,서울특별시,영등포구,양평동3가,1156012700
A15010302,양평경남1차,서울특별시,영등포구,양평동3가,1156012700
A15010303,양평동삼천리아파트,서울특별시,영등포구,양평동3가,1156012700
A15010304,양평삼호,서울특별시,영등포구,양평동3가,1156012700
A15010305,양평현대2차,서울특별시,영등포구,양평동3가,1156012700
A15010306,양평거성파스텔,서울특별시,영등포구,양평동3가,1156012700
A15285004,구로극동,서울특별시,구로구,구로동,1153010200
A15285503,구로보광,서울특별시,구로구,구로동,1153010200
A15285804,구로중앙하이츠아파트,서울특별시,구로구,구로동,1153010200
A15286602,구로월드,서울특별시,구로구,구로동,1153010200
A15286801,구로우방,서울특별시,구로구,구로동,1153010200
A15286805,구로한신1차,서울특별시,구로구,구로동,1153010200
A15286806,중앙구로하이츠,서울특별시,구로구,구로동,1153010200
A15286807,구로현대연예인,서울특별시,구로구,구로동,1153010200
A15288004,구로현대,서울특별시,구로구,구로동,1153010200
A15288301,궁동우신빌라,서울특별시,구로구,궁동,1153010900
A15288611,신도림미성,서울특별시,구로구,신도림동,1153010100
A15288802,신도림대림3차,서울특별시,구로구,신도림동,1153010100
A15288805,신도림대림5차e-편한세상,서울특별시,구로구,신도림동,1153010100
A15288806,"신도림우성1,2차",서울특별시,구로구,신도림동,1153010100
A15288807,신도림대림7차e-편한세상,서울특별시,구로구,신도림동,1153010100
A15288808,SK VIEW,서울특별시,구로구,신도림동,1153010100
A15288810,신도림동아3차,서울특별시,구로구,신도림동,1153010100
A15288812,신도림4차e-편한세상,서울특별시,구로구,신도림동,1153010100
A15288813,신도림동아1차,서울특별시,구로구,신도림동,1153010100
A15288814,"신도림대림1,2차",서울특별시,구로구,신도림동,1153010100
A15301105,독산동중앙하이츠빌아파트,서울특별시,금천구,독산동,1154510200
A15303002,시흥벽산1단지,서울특별시,금천구,시흥동,1154510300
A15303003,시흥목련,서울특별시,금천구,시흥동,1154510300
A15303102,시흥베르빌,서울특별시,금천구,시흥동,1154510300
A15303103,시흥성지,서울특별시,금천구,시흥동,1154510300
A15303202,관악벽산2단지,서울특별시,금천구,시흥동,1154510300
A15303502,관악산신도브래뉴,서울특별시,금천구,시흥동,1154510300
A15370103,남서울힐스테이트,서울특별시,금천구,시흥동,1154510300
A15370301,독산동한양수자인아파트,서울특별시,금천구,독산동,1154510200
A15375809,독산주공14단지,서울특별시,금천구,독산동,1154510200
A15375810,금천이랜드해가든,서울특별시,금천구,독산동,1154510200
A15378501,시흥월드메르디앙,서울특별시,금천구,시흥동,1154510300
A15380101,가산삼익아파트,서울특별시,금천구,가산동,1154510100
A15381303,독산현대,서울특별시,금천구,독산동,1154510200
A15381706,금천현대,서울특별시,금천구,독산동,1154510200
A15382301,독산신도브래뉴,서울특별시,금천구,독산동,1154510200
A15383307,독산한신,서울특별시,금천구,독산동,1154510200
A15383601,독산진도2차,서울특별시,금천구,독산동,1154510200
A15383604,독산진도3차,서울특별시,금천구,독산동,1154510200
A15383702,시흥삼익,서울특별시,금천구,시흥동,1154510300
A15384501,벽산타운3단지,서울특별시,금천구,시흥동,1154510300
A15386303,시흥현대빌라,서울특별시,금천구,시흥동,1154510300
A15386404,남서울건영아파트,서울특별시,금천구,시흥동,1154510300
A15386506,남서울럭키아파트,서울특별시,금천구,시흥동,1154510300
A15601002,보라매아카데미타워아파트,서울특별시,동작구,신대방동,1159010900
A15601003,보라매e편한세상,서울특별시,동작구,신대방동,1159010900
A15601104,보라매롯데낙천대,서울특별시,동작구,신대방동,1159010900
A15601105,신대방현대,서울특별시,동작구,신대방동,1159010900
A15602001,대방경남아너스빌,서울특별시,동작구,대방동,1159010800
A15602002,보라매코오롱하늘채,서울특별시,동작구,대방동,1159010800
A15602007,대방1차e편한세상,서울특별시,동작구,대방동,1159010800
A15603001,상도동원베네스트,서울특별시,동작구,상도동,1159010200
A15603002,브라운스톤상도,서울특별시,동작구,상도동,1159010200
A15603003,상도건영제2 관리사무소,서울특별시,동작구,상도동,1159010200
A15603004,상도sh-ville,서울특별시,동작구,상도동,1159010200
A15603203,아이파크상도동,서울특별시,동작구,상도동,1159010200
A15603204,상도래미안1차,서울특별시,동작구,상도동,1159010200
A15603205,상도건영,서울특별시,동작구,노량진동,1159010100
A15603206,상도더샵,서울특별시,동작구,상도동,1159010200
A15603502,래미안상도2차,서울특별시,동작구,상도동,1159010200
A15605001,노량진삼익,서울특별시,동작구,노량진동,1159010100
A15605002,노량진우성,서울특별시,동작구,노량진동,1159010100
A15605003,노량진쌍용예가,서울특별시,동작구,노량진동,1159010100
A15605103,신동아리버파크,서울특별시,동작구,노량진동,1159010100
A15606001,경동윈츠리버,서울특별시,동작구,본동,1159010400
A15606002,유원강변,서울특별시,동작구,본동,1159010400
A15606003,본동삼성래미안아파트,서울특별시,동작구,본동,1159010400
